# t, p_1, p_2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, total_CO2_mass
101400.000000,111020.157672,105182.978996,0.001885,0.000137,0.001454,0.000230,0.000000,0.000000,0.000028,0.000000,0.552559,0.008458
102000.000000,111020.288951,105182.993897,0.001882,0.000137,0.001458,0.000232,0.000000,0.000000,0.000028,0.000000,0.548524,0.008458
102600.000000,111020.326166,105182.997982,0.001877,0.000137,0.001462,0.000233,0.000000,0.000000,0.000028,0.000000,0.550429,0.008458
103200.000000,111020.267707,105182.991231,0.001873,0.000137,0.001467,0.000234,0.000000,0.000000,0.000027,0.000000,0.545765,0.008457
103800.000000,111020.305930,105182.995693,0.001870,0.000136,0.001470,0.000235,0.000000,0.000000,0.000027,0.000000,0.547999,0.008457
104400.000000,111020.074691,105182.967915,0.001865,0.000136,0.001475,0.000236,0.000000,0.000000,0.000027,0.000000,0.543943,0.008457
105000.000000,111020.187044,105182.976928,0.001860,0.000136,0.001479,0.000238,0.000000,0.000000,0.000027,0.000000,0.540502,0.008457
105600.000000,111019.852273,105182.942146,0.001856,0.000135,0.001484,0.000239,0.000000,0.000000,0.000026,0.000000,0.535566,0.008457
106200.000000,111020.030122,105182.964241,0.001852,0.000135,0.001488,0.000240,0.000000,0.000000,0.000026,0.000000,0.533812,0.008457
106800.000000,111019.907048,105182.950240,0.001847,0.000135,0.001493,0.000241,0.000000,0.000000,0.000026,0.000000,0.530782,0.008457
107400.000000,111020.112530,105182.973808,0.001842,0.000134,0.001498,0.000242,0.000000,0.000000,0.000025,0.000000,0.528975,0.008456
108000.000000,111020.072649,105182.969242,0.001841,0.000134,0.001501,0.000243,0.000000,0.000000,0.000025,0.000000,0.529560,0.008456
108600.000000,111019.450648,105182.897262,0.001837,0.000134,0.001505,0.000245,0.000000,0.000000,0.000025,0.000000,0.526748,0.008456
109200.000000,111020.103900,105182.972641,0.001832,0.000134,0.001510,0.000246,0.000000,0.000000,0.000025,0.000000,0.525067,0.008456
109800.000000,111020.058296,105182.967451,0.001828,0.000133,0.001514,0.000247,0.000000,0.000000,0.000025,0.000000,0.525933,0.008456
110400.000000,111020.226015,105182.986658,0.001824,0.000133,0.001518,0.000248,0.000000,0.000000,0.000024,0.000000,0.524084,0.008456
111000.000000,111020.341756,105183.000241,0.001820,0.000133,0.001522,0.000249,0.000000,0.000000,0.000024,0.000000,0.520323,0.008456
111600.000000,111020.287911,105182.994165,0.001816,0.000132,0.001526,0.000251,0.000000,0.000000,0.000024,0.000000,0.520508,0.008456
112200.000000,111019.900413,105182.949438,0.001813,0.000132,0.001529,0.000252,0.000000,0.000000,0.000024,0.000000,0.520588,0.008455
112800.000000,111020.464925,105183.014679,0.001808,0.000132,0.001534,0.000253,0.000000,0.000000,0.000023,0.000000,0.517542,0.008455
113400.000000,111020.242051,105182.988851,0.001805,0.000132,0.001537,0.000254,0.000000,0.000000,0.000023,0.000000,0.515721,0.008455
114000.000000,111019.806575,105182.938357,0.001800,0.000131,0.001542,0.000255,0.000000,0.000000,0.000023,0.000000,0.513926,0.008455
114600.000000,111020.212761,105182.985303,0.001795,0.000131,0.001548,0.000257,0.000000,0.000000,0.000023,0.000000,0.509433,0.008455
115200.000000,111020.042962,105182.965929,0.001790,0.000130,0.001552,0.000258,0.000000,0.000000,0.000023,0.000000,0.505379,0.008455
